starting,,,,,
414712,620,124,17152,896,
652096,-16196,-220,380,6937,
414716,664,184,17260,888,
414723,744,260,17088,896,
652107,-16068,-268,120,6932,
414731,724,196,17208,920,
414735,796,352,17236,888,
652118,-16200,-348,92,6908,
414740,684,284,17148,890,
414744,692,260,17128,884,
652128,-16368,-396,-44,6892,
414748,684,308,17328,912,
414752,764,396,17156,883,
414756,568,120,17168,888,
652138,-16432,68,-164,6934,
414760,532,224,17140,888,
414765,744,228,17308,887,
652148,-16412,168,-424,6944,
414769,660,260,17024,909,
414774,568,312,17244,911,
414778,512,220,17148,911,
652158,-16540,-124,-444,6885,
414782,628,200,17148,911,
414786,768,304,17304,914,
652169,-16944,-260,-168,6912,
414790,704,260,17144,888,
414794,628,236,17232,887,
414798,524,256,17148,912,
652180,-16960,-12,-680,6968,
414803,612,304,17148,867,
414808,768,272,17096,886,
652190,-17104,444,-780,6912,
414812,656,268,17272,883,
414816,632,268,17124,888,
414820,796,316,17192,914,
414853,644,288,17172,896,
414857,708,248,17268,888,
652239,-15748,1316,476,7012,
414861,716,364,17196,914,
414865,732,280,17120,913,
414902,632,260,17108,896,
414906,580,232,17020,887,
652289,-9584,964,-1048,6967,
414910,692,264,17204,885,data
414915,664,256,17116,892,
652299,-436,420,372,6976,
414919,648,220,17184,885,
414925,624,272,17276,902,
652309,128,32,-104,6936,
414929,720,280,17192,911,
414936,692,284,17144,902,
652319,644,552,-1604,6978,
414940,616,188,17216,886,
414946,608,204,17012,901,
652329,-688,792,-512,6903,
414954,752,252,17196,887,
414958,588,224,17144,887,
652340,-1636,908,-1100,6871,
414962,744,328,17080,914,
414966,588,252,17212,914,
652350,-2484,480,-2364,6853,
414970,708,268,17188,887,
414976,692,296,17172,892,
414980,656,308,17104,883,
652360,-3568,-84,-2712,6796,
414984,684,376,17184,882,
414988,548,192,17128,910,
652370,-3828,-792,-2404,6779,
414992,584,288,16916,888,
414996,668,288,17284,888,
415000,832,196,17180,887,
652381,-3160,-1456,-212,6707,
415004,832,232,17192,884,
415009,612,224,17232,915,
652391,-1608,-1260,1132,6633,
415013,580,280,17180,912,
415017,704,328,17092,886,
652401,-944,-1012,1132,6607,
415022,744,256,17204,887,
415028,736,352,16968,895,
652411,-316,-496,228,6554,
415032,596,272,17132,914,
415036,544,380,17184,887,
415040,584,196,17100,914,
652421,-32,-296,-136,6522,
415044,556,204,17236,884,
415049,728,192,17268,890,
652431,172,-40,-172,6421,
415053,636,272,17128,909,
415057,812,316,17212,911,
652440,-24,-100,-212,6365,
415062,592,308,17040,914,
415066,488,200,17168,887,
652450,76,36,-92,6321,
415070,792,268,17256,887,
415076,668,264,17176,896,
652460,264,20,-460,6236,
415080,700,168,17212,887,
415084,792,260,17324,914,
415089,804,252,17076,890,
652469,276,-12,-364,6125,
415093,628,272,17204,911,
415097,584,252,17124,908,
652480,28,-72,-40,6075,
415101,624,208,17152,890,
415106,572,208,17256,890,
652489,-52,-96,0,5997,
415110,732,280,17156,914,
415114,644,344,17212,863,
652498,44,-44,-40,5851,
415123,580,296,17028,891,
415127,644,212,17080,912,
652507,-40,-36,-368,5752,
415131,540,160,17124,864,
415135,540,276,17096,888,
652516,12,-16,-116,5650,
415139,536,212,17188,888,
415143,696,288,17044,863,
652525,-380,-280,-8,5525,
415148,716,228,17244,883,
415153,688,280,17160,910,data
652533,-1936,-776,864,5410,
415157,684,240,17060,883,
415161,620,264,17148,884,
652542,-3428,-1216,240,5289,
415165,636,180,17180,888,
415169,696,228,17272,888,
652551,-11644,-536,824,5170,
415173,668,296,17128,889,
415177,712,380,17132,914,
652559,-23736,-3312,828,5030,
415182,508,188,17080,888,
415186,644,364,17256,885,
652568,-32768,-15604,-556,4936,
415191,664,380,17140,912,
415195,628,276,17144,887,
652576,-32768,-26488,15776,4819,
415199,696,336,17076,914,
415203,788,176,17064,887,
652584,-32768,-29860,2904,4695,
415207,648,268,17148,888,
415211,728,224,17120,889,
652593,-32768,-22540,7512,4692,
415216,700,228,17128,909,
415220,636,252,17172,911,
652601,-20176,-9664,-4524,4645,
415224,780,364,17140,911,
415228,592,400,17140,913,
652609,24472,-5512,-27104,4549,
415233,472,300,17140,913,
415237,760,284,17168,914,
652617,2316,6872,-28112,4565,
415242,620,260,17144,890,
415246,588,328,17220,883,
652625,-5084,23060,-32768,4514,
415250,748,240,17152,880,
415254,684,180,17136,881,
652634,-20944,20776,-14772,4457,
415258,676,192,17216,890,
652642,-32768,8224,8484,4397,
415262,608,312,17052,887,
415268,652,280,17344,896,
652650,-27776,-5576,4780,4446,
415272,676,268,17188,885,
415277,664,256,17064,888,
652657,-21548,-8848,-2500,4372,
415281,760,352,17264,885,
415286,684,240,17108,891,
652665,-17592,-9184,-7696,4286,
415290,804,336,17140,887,
415294,656,236,17176,884,
652674,-10580,-10080,-7600,4202,
415298,684,204,17168,885,
652681,-25324,-12232,9804,4127,
415302,644,196,17212,914,
415308,592,196,17116,896,
652689,-32768,-17604,23864,4208,
415312,636,188,17384,887,
415316,792,240,17096,914,
652696,-32768,-16080,16360,3992,
415321,640,252,17208,887,
652704,-32768,-5588,2824,3953,
415325,512,268,17180,912,
415331,656,292,17340,896,
652711,-32768,5360,-11132,3853,
415335,740,400,17324,890,
415340,728,340,17188,881,
652719,-25828,13420,-21620,3790,
415344,652,304,17100,910,
415348,664,256,17132,910,
652728,-32544,10116,-7384,3795,
415352,764,236,17096,887,
652735,-32768,2180,2140,3736,
415356,760,216,17260,913,
415363,716,292,17184,896,
652743,-32768,-6968,7768,3745,
415367,576,116,16984,914,
652750,-32768,-9956,10040,3697,
415376,636,264,17096,894,
652758,-28460,-7664,4280,3677,
415380,512,200,17220,910,
415384,684,416,17276,885,
652765,-20884,-4280,-3760,3671,
415388,500,296,17176,887,
415392,640,356,17216,914,
652772,-23248,-1488,-3968,3677,
415396,652,312,17216,887,
652779,-27248,-496,-876,3642,
415400,676,216,17140,888,
415406,568,188,17108,891,
652786,-27884,-172,668,3668,
415410,680,240,17212,885,
415414,544,212,17188,883,
652793,-28840,180,2500,3637,
415418,556,228,17212,886,
652801,-27220,284,1780,3616,
415422,612,208,17140,887,
415426,772,328,17144,887,
652808,-22312,104,-2620,3637,
415430,688,384,17164,887,
415434,564,352,17136,885,
652815,-19592,-76,-4184,3629,
415439,576,292,17236,889,
652822,-19900,-448,-2820,3629,
415443,808,280,17204,886,
415450,764,208,17312,902,
652829,-19332,-952,-1188,3619,
415454,560,280,17244,886,
652836,-21032,-928,1888,3623,
415458,664,312,17224,909,
415464,716,168,17144,896,
652844,-22672,20,3328,3678,
415468,704,320,17064,911,
652851,-20508,1328,880,3645,
415472,732,232,17300,887,
415476,600,384,17152,888,
652858,-17752,2608,-2424,3647,
415480,664,248,17024,888,
415484,620,256,16996,888,
652865,-17544,2596,-3656,3668,
415489,604,344,17140,885,
652872,-16224,1188,-3508,3646,
415494,692,356,17036,889,
415499,788,392,17128,896,
652879,-16232,-536,-992,3650,
415504,724,240,17328,889,
652887,-18488,-1904,2560,3653,
415508,708,260,17108,884,
415514,564,208,17160,902,
652894,-19028,-1728,3152,3655,
415518,688,184,17096,885,
652901,-17816,-72,1112,3652,
415522,720,200,17308,884,
415528,736,244,17076,896,
652908,-17260,1596,-1256,3690,
415533,656,300,17204,886,
652915,-16184,2504,-3372,3686,
415537,556,292,17164,885,
415543,696,264,17080,896,
652922,-15304,2248,-3676,3668,
415547,688,176,17232,887,
652930,-16264,1200,-1296,3669,
415551,636,212,17184,888,
415557,596,224,17164,897,
652937,-17088,360,500,3674,
415561,580,268,17184,888,
652944,-17164,60,1052,3709,
415565,508,296,17172,888,
415571,708,184,17148,896,
652951,-17016,380,676,3741,
415576,776,308,17100,888,
652958,-15960,1064,-860,3719,
415580,764,352,17188,888,
415584,740,308,17232,884,
652965,-14716,1000,-1888,3692,
415589,548,284,17168,893,
415593,800,252,17216,884,
652973,-14688,488,-1424,3696,
415597,784,240,17304,883,
652980,-15244,-344,-300,3698,
415605,740,320,17060,888,
652987,-15752,-716,616,3701,
415609,708,336,17232,888,
415613,524,284,17148,888,
652994,-16444,-440,1012,3709,
415618,604,164,17156,887,
415623,668,280,17056,882,
653001,-16384,120,260,3707,
415627,900,324,17116,881,
415631,692,288,16984,883,
653010,-15756,964,-1540,3743,
415635,612,172,17132,888,
653018,-15464,1276,-1828,3712,
415639,732,332,17300,888,
415645,636,300,17300,897,
653025,-15296,908,-1896,3715,
415649,652,276,17188,888,
653032,-15516,52,-908,3718,
415653,680,296,17176,888,
415660,568,168,17044,896,
653039,-16236,-748,360,3728,
415664,736,236,17104,888,
653046,-16608,-852,688,3723,
415668,744,284,17112,888,
415674,708,232,17220,897,
653053,-16024,-1084,264,3725,
415678,516,232,17108,888,
653061,-15876,-796,-328,3725,
415683,640,280,17168,891,
415688,700,252,17232,896,
653068,-15504,-728,-876,3728,
415693,824,332,17124,889,
653075,-15292,-1012,-912,3730,
415697,512,380,17112,884,
415704,700,96,17020,903,
653082,-15532,-1536,-244,3701,
415708,616,260,17216,894,
653089,-16256,-1784,160,3725,
415712,720,344,17180,885,
415718,676,188,17216,902,
653096,-16396,-1716,-72,3735,
415722,692,272,17180,885,
653104,-16468,-1228,-528,3714,
415726,872,240,17216,884,
653111,-16440,-636,-1216,3763,
415733,496,304,17144,896,
415738,712,324,17148,893,
653118,-16168,-412,-2064,3763,
415742,620,328,17300,885,
415747,800,24,17176,886,
653126,-16504,-484,-1680,3758,
415751,648,324,17072,888,
653133,-16612,-1132,-972,3759,
415759,428,312,17156,888,
653140,-16612,-1708,-476,3786,
415763,692,244,17056,888,
415767,552,300,17100,883,
653148,-16820,-2064,32,3737,
415772,892,296,17168,890,
415776,648,380,17256,885,
653155,-16720,-2464,60,3772,
415780,824,236,17212,883,
653162,-16308,-2688,-320,3727,
415784,616,272,17204,887,
415789,652,220,17248,888,
653169,-16300,-2660,-524,3743,
415793,588,368,17036,887,
415797,732,220,17124,888,
653176,-16612,-2248,-500,3723,
415801,684,356,17340,891,
415838,524,172,17196,896,
653219,-17128,-2672,-664,3801,
415842,716,328,17092,890,
415847,588,144,17136,885,
653227,-16972,-2800,-548,3766,
415851,664,184,17156,883,
415855,548,180,17160,883,
653234,-16888,-2804,-540,3768,
415859,596,316,17212,887,
653241,-16736,-2604,-284,3777,
415863,748,436,17068,888,
415869,716,444,17208,896,
653249,-16232,-2288,-772,3780,
415874,564,428,17164,888,
653256,-15888,-2300,-616,3804,
415878,720,404,17124,888,
415884,584,312,17168,896,
653263,-15456,-2720,-396,3782,
